dataset,measurement,label,k,seed,status,leaky,n_nodes,n_edges,coverage,real_spread,pred_spread,pred_spread_ratio,mean_xy_error,median_xy_error,p90_xy_error,center_median_error,median_vs_center,status_reason,runtime_sec,n_union_edges,n_directed_neighbors,mix_mode,k_expression,k_morphology,k_morphology_image,k_seq_jaccard_all,weight_expression,weight_morphology,weight_morphology_image,weight_seq_jaccard_all,spatial_median_xy_error_same_k,spatial_mean_xy_error_same_k,spatial_p90_xy_error_same_k,median_vs_spatial_same_k,spatial_best_k,spatial_best_median_xy_error,median_vs_spatial_best
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,9.0,ok,False,358,2837,1.0,96.76161193847656,24.989669799804688,0.2582601643272927,86.19257354736328,79.54762268066406,145.22958374023438,77.69300842285156,1.0238710641860962,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,25.104513090584152,4,2.705214738845825,29.40528954629417
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,10.0,ok,False,358,2839,1.0,96.76161193847656,23.65182113647461,0.2444339305913281,87.17383575439453,81.25909423828125,145.05760192871094,77.69300842285156,1.045899748802185,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,25.64463809588877,4,2.705214738845825,30.037945997939627
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,11.0,ok,False,358,2842,1.0,96.76161193847656,25.43800926208496,0.2628936078313689,83.23988342285156,76.89042663574219,141.15106201171875,77.69300842285156,0.9896698594093324,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.2659259569148,4,2.705214738845825,28.423039964859623
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,12.0,ok,False,358,2826,1.0,96.76161193847656,23.398500442504883,0.2418159430558291,86.5197525024414,78.89730072021484,144.90211486816406,77.69300842285156,1.0155006647109983,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.89927733847713,4,2.705214738845825,29.164893857511743
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,13.0,ok,False,358,2826,1.0,96.76161193847656,24.851179122924805,0.2568289079219329,83.44075775146484,77.06794738769531,137.47613525390625,77.69300842285156,0.991954743862152,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.321949906984905,4,2.705214738845825,28.48866165078496
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,14.0,ok,False,358,2826,1.0,96.76161193847656,25.12632179260254,0.259672418526662,86.3076171875,76.72972106933594,144.64381408691406,77.69300842285156,0.9876013398170472,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.215208727918885,4,2.705214738845825,28.36363412025196
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,15.0,ok,False,358,2833,1.0,96.76161193847656,23.783222198486328,0.2457919181173655,84.05268859863281,77.9099349975586,139.0979766845703,77.69300842285156,1.0027921199798584,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.58767361137237,4,2.705214738845825,28.79990777767192
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,16.0,ok,False,358,2841,1.0,96.76161193847656,25.458345413208008,0.2631037753835173,83.03755950927734,75.64833068847656,137.6643524169922,77.69300842285156,0.9736825823783876,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,23.87393166573316,4,2.705214738845825,27.963891221719344
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,17.0,ok,False,358,2832,1.0,96.76161193847656,23.5543212890625,0.2434263011661993,86.27114868164062,78.7486572265625,146.6470489501953,77.69300842285156,1.013587474822998,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.852366790977733,4,2.705214738845825,29.109946835555267
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,18.0,ok,False,358,2828,1.0,96.76161193847656,23.6570053100586,0.2444875073505421,82.78124237060547,76.69485473632812,139.23245239257812,77.69300842285156,0.9871525764465332,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,24.20420522732492,4,2.705214738845825,28.35074555635825
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,8,19.0,ok,False,358,2826,1.0,96.76161193847656,24.86798667907715,0.2570026085849917,86.14663696289062,79.56096649169922,140.8445281982422,77.69300842285156,1.0240428447723389,,,,,,,,,,,,,,3.1686582565307617,4.665928840637207,10.754959106445312,25.108724277135323,4,2.705214738845825,29.410222171731828
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,0.0,ok,False,358,4228,1.0,96.76161193847656,20.329200744628903,0.210095722232849,83.65069580078125,78.71682739257812,139.35028076171875,77.69300842285156,1.013177752494812,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.95276835006212,4,2.705214738845825,29.098180733024734
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,1.0,ok,False,358,4235,1.0,96.76161193847656,18.816591262817383,0.1944633918953462,84.47262573242188,78.22395324707031,137.07278442382812,77.69300842285156,1.0068339109420776,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.83409830434297,4,2.705214738845825,28.915986640101043
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,2.0,ok,False,358,4222,1.0,96.76161193847656,19.779285430908203,0.2044125251187874,84.11766815185547,79.30097198486328,137.3928985595703,77.69300842285156,1.0206964015960691,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.093413717860138,4,2.705214738845825,29.31411353270125
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,3.0,ok,False,358,4221,1.0,96.76161193847656,20.099151611328125,0.2077182387588547,83.75315856933594,76.01483154296875,138.7146453857422,77.69300842285156,0.9783998727798462,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.302204765162053,4,2.705214738845825,28.099370616101385
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,4.0,ok,False,358,4224,1.0,96.76161193847656,19.80604553222656,0.2046890821209111,82.94937896728516,75.69107055664062,141.5048828125,77.69300842285156,0.9742327332496644,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.224252347897288,4,2.705214738845825,27.9796902884442
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,5.0,ok,False,358,4223,1.0,96.76161193847656,19.750244140625,0.204112392765663,85.86758422851562,81.9543228149414,144.16555786132812,77.69300842285156,1.054848074913025,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.73226496859865,4,2.705214738845825,30.2949417057764
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,6.0,ok,False,358,4232,1.0,96.76161193847656,19.273643493652344,0.1991868790477261,83.56803131103516,80.13191223144531,141.18634033203125,77.69300842285156,1.0313915014266968,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.293480444732538,4,2.705214738845825,29.621275930809635
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,7.0,ok,False,358,4224,1.0,96.76161193847656,19.699811935424805,0.2035911922173272,86.69772338867188,79.74148559570312,141.70184326171875,77.69300842285156,1.0263663530349731,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.1994768392771,4,2.705214738845825,29.476952217746927
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,8.0,ok,False,358,4224,1.0,96.76161193847656,20.266206741333008,0.2094446995593538,84.4798583984375,80.04591369628906,136.93707275390625,77.69300842285156,1.0302846431732178,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.27277444870538,4,2.705214738845825,29.58948602004161
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,9.0,ok,False,358,4240,1.0,96.76161193847656,19.013118743896484,0.1964944399229882,86.16205596923828,79.64561462402344,142.8655242919922,77.69300842285156,1.0251322984695437,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.17639384193171,4,2.705214738845825,29.44151289742125
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,10.0,ok,False,358,4224,1.0,96.76161193847656,19.93319129943848,0.2060030925498894,84.77051544189453,79.9613037109375,140.68666076660156,77.69300842285156,1.0291956663131714,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.252402775893,4,2.705214738845825,29.558209395625592
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,11.0,ok,False,358,4220,1.0,96.76161193847656,19.320743560791016,0.1996736430256621,83.46438598632812,78.02629089355469,138.41812133789062,77.69300842285156,1.0042897462844849,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.786506843637536,4,2.705214738845825,28.84291948181698
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,12.0,ok,False,358,4230,1.0,96.76161193847656,19.101980209350582,0.197412794461259,84.26643371582031,77.41224670410156,138.17173767089844,77.69300842285156,0.9963862895965576,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.63866250507742,4,2.705214738845825,28.615934104044307
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,13.0,ok,False,358,4223,1.0,96.76161193847656,19.357044219970703,0.2000487986111516,85.04712677001953,79.43559265136719,137.8052978515625,77.69300842285156,1.02242910861969,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.12582653722664,4,2.705214738845825,29.36387692655343
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,14.0,ok,False,358,4220,1.0,96.76161193847656,18.79879379272461,0.1942794607915104,85.83557891845703,79.95413208007812,141.5596923828125,77.69300842285156,1.0291032791137695,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.25067605159691,4,2.705214738845825,29.55555835622513
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,15.0,ok,False,358,4224,1.0,96.76161193847656,20.2254638671875,0.2090236351172751,85.28974151611328,79.26608276367188,142.53834533691406,77.69300842285156,1.0202473402023315,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,19.08501338785373,4,2.705214738845825,29.3012165080435
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,16.0,ok,False,358,4245,1.0,96.76161193847656,18.640798568725582,0.1926466311927282,83.75862884521484,78.690185546875,135.6691436767578,77.69300842285156,1.0128347873687744,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.946353752996224,4,2.705214738845825,29.088332403677505
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,17.0,ok,False,358,4204,1.0,96.76161193847656,20.31796836853028,0.2099796392545521,83.90949249267578,77.66443634033203,143.45220947265625,77.69300842285156,0.9996322393417358,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.69938258125536,4,2.705214738845825,28.70915762253588
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,18.0,ok,False,358,4210,1.0,96.76161193847656,20.16437530517578,0.2083923045638883,85.56990814208984,78.66077423095703,142.11021423339844,77.69300842285156,1.012456297874451,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.93927234644152,4,2.705214738845825,29.07746032188096
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,12,19.0,ok,False,358,4224,1.0,96.76161193847656,19.73025321960449,0.2039057930550958,84.40309143066406,76.90867614746094,143.68032836914062,77.69300842285156,0.9899047017097472,,,,,,,,,,,,,,4.153315544128418,6.063358783721924,13.324211120605469,18.51741706844005,4,2.705214738845825,28.429786014057385
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,0.0,ok,False,358,5604,1.0,96.76161193847656,16.980449676513672,0.1754874617767866,84.26991271972656,78.68878173828125,137.17474365234375,77.69300842285156,1.0128167867660522,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.60043338755562,4,2.705214738845825,29.08781347681614
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,1.0,ok,False,358,5576,1.0,96.76161193847656,17.12005615234375,0.1769302496038316,84.21723175048828,78.10682678222656,142.49549865722656,77.69300842285156,1.005326271057129,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.485057989361188,4,2.705214738845825,28.872690090233167
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,2.0,ok,False,358,5593,1.0,96.76161193847656,16.78180503845215,0.1734345336156908,83.72167205810547,78.24714660644531,135.8502655029297,77.69300842285156,1.0071324110031128,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.51287707643206,4,2.705214738845825,28.924560214332303
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,3.0,ok,False,358,5607,1.0,96.76161193847656,17.572500228881836,0.1816061129702434,85.43316650390625,80.41400146484375,139.1219940185547,77.69300842285156,1.0350223779678345,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.942466582486148,4,2.705214738845825,29.725552027397363
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,4.0,ok,False,358,5605,1.0,96.76161193847656,16.342269897460938,0.1688920799278515,84.15765380859375,77.34759521484375,139.11703491210938,77.69300842285156,0.9955541491508484,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.33453664145064,4,2.705214738845825,28.592035265874664
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,5.0,ok,False,358,5603,1.0,96.76161193847656,16.361326217651367,0.169089020840768,85.22869873046875,80.30622863769531,140.92408752441406,77.69300842285156,1.0336352586746216,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.92110009575479,4,2.705214738845825,29.685713109768805
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,6.0,ok,False,358,5593,1.0,96.76161193847656,16.21879768371582,0.1676160344871904,83.2426986694336,79.08509063720703,140.61265563964844,77.69300842285156,1.0179177522659302,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.679003552730505,4,2.705214738845825,29.23431160623816
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,7.0,ok,False,358,5606,1.0,96.76161193847656,17.122438430786133,0.1769548696819251,83.21443939208984,79.2147216796875,139.29367065429688,77.69300842285156,1.019586205482483,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.704703536876938,4,2.705214738845825,29.28223055352874
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,8.0,ok,False,358,5609,1.0,96.76161193847656,15.350727081298828,0.1586448052463119,84.27705383300781,81.00938415527344,136.18508911132812,77.69300842285156,1.042685627937317,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,16.060504094275878,4,2.705214738845825,29.945639062219488
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,9.0,ok,False,358,5605,1.0,96.76161193847656,16.389013290405273,0.1693751577932147,83.18131256103516,78.62683868408203,137.95318603515625,77.69300842285156,1.0120195150375366,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.588152876032762,4,2.705214738845825,29.06491582905837
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,10.0,ok,False,358,5599,1.0,96.76161193847656,16.89387321472168,0.1745927220131804,84.61023712158203,80.2588882446289,142.84283447265625,77.69300842285156,1.033025860786438,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.911714632766818,4,2.705214738845825,29.66821342947112
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,11.0,ok,False,358,5607,1.0,96.76161193847656,17.361225128173828,0.1794226530580384,85.51171112060547,79.83631896972656,142.276611328125,77.69300842285156,1.0275869369506836,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.827938220435671,4,2.705214738845825,29.51200798343594
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,12.0,ok,False,358,5614,1.0,96.76161193847656,16.936370849609375,0.1750319213406442,83.18733215332031,77.3990478515625,134.0125274658203,77.69300842285156,0.996216356754303,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.34473737672717,4,2.705214738845825,28.6110550634456
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,13.0,ok,False,358,5612,1.0,96.76161193847656,16.35629653930664,0.1690370407399411,83.89205932617188,78.928955078125,139.04261779785156,77.69300842285156,1.015908122062683,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.648048919362443,4,2.705214738845825,29.17659509418461
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,14.0,ok,False,358,5598,1.0,96.76161193847656,16.586742401123047,0.1714186242749791,84.85318756103516,81.4570541381836,140.54457092285156,77.69300842285156,1.0484477281570437,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,16.14925684395278,4,2.705214738845825,30.111123146156263
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,15.0,ok,False,358,5606,1.0,96.76161193847656,16.784915924072266,0.1734666836135856,83.37939453125,78.56903076171875,139.92361450195312,77.69300842285156,1.0112754106521606,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.576692174492091,4,2.705214738845825,29.04354675933789
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,16.0,ok,False,358,5590,1.0,96.76161193847656,17.13688087463379,0.1771041276733777,84.07403564453125,77.67316436767578,137.9152374267578,77.69300842285156,0.9997445940971376,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.399082308184836,4,2.705214738845825,28.71238399389133
tiny_human_kidney_protein_v4,random_neighbors,random_neighbors,16,17.0,ok,False,358,5601,1.0,96.76161193847656,15.868711471557615,0.1639980065818595,83.8812484741211,79.19204711914062,137.57369995117188,77.69300842285156,1.0192943811416626,,,,,,,,,,,,,,5.044012546539307,6.978536128997803,16.13421058654785,15.700208195055788,4,2.705214738845825,29.27384875661581
